loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2025-04-20T10:22:20.679-04:00,264,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.663323,-11.286376953125,1.544601440429688,48.47576904296875,144.999267578125,157.19091796875,11.08393955230713,112257.364009125,-0.3823089599609375,0.555633544921875,0.753936767578125,112257.338964125,0.7878383994102478,0.2582552433013916,-1.259435176849365,112257.348257125,437.0782470703125,-114.8714599609375,-321.0014038085938,112257.359000125,1.27314885246248,-2.715742654438427,-0.4317673262469385,0.9389103651046753,0.1906576007604599,-1.225086212158203,-0.007017910480499268,0.1587023735046387,-0.04190993309020996,XArbitraryCorrectedZVertical,0.5311322218056755,-0.794641089222046,0.2910665528124175,0.04152477832336286,-0.3751842379570007,0.4184765815734863,0.8271117806434631,-11.3160400390625,1.685455322265625,48.45150756835938,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.703-04:00,265,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.683312,-11.57119750976562,2.105712890625,48.31716918945312,143.4703979492188,155.6620483398438,11.08395385742188,112257.394063125,-0.216400146484375,0.4614410400390625,0.5447235107421875,112257.369018125,1.012746095657349,0.1535693258047104,-1.168838500976562,112257.378491125,436.5114135742188,-113.5179595947266,-320.7984619140625,112257.359000125,1.27314885246248,-2.715742654438427,-0.4317673262469385,0.9389103651046753,0.1906576007604599,-1.225086212158203,-0.007017910480499268,0.1587023735046387,-0.04190993309020996,XArbitraryCorrectedZVertical,0.5311322218056755,-0.794641089222046,0.2910665528124175,0.04152477832336286,-0.3751842379570007,0.4184765815734863,0.8271117806434631,-11.3160400390625,1.685455322265625,48.45150756835938,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.733-04:00,266,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.723393,-12.191162109375,4.249885559082031,48.59539794921875,140.8179016113281,153.0095520019531,11.08400344848633,112257.424117125,-0.4305572509765625,0.275115966796875,0.7219085693359375,112257.399072125,1.285134196281433,0.1301873028278351,-0.8928103446960449,112257.408728125,436.1620483398438,-112.0125579833984,-320.8737182617188,112257.394063125,1.328430184298763,-2.687349027627597,-0.44965859778332,1.241155385971069,0.09601347148418427,-0.9270997643470764,0.178765594959259,0.02678301930427551,-0.2645455598831177,XArbitraryCorrectedZVertical,0.545966331397097,-0.7788165888986186,0.3063481199659342,0.03894003992360874,-0.3951658308506012,0.4346580803394318,0.8092690110206604,-11.98443603515625,3.080924987792969,48.56463623046875,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.763-04:00,267,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.743414,-12.70272827148438,5.320777893066406,48.42437744140625,139.7694396972656,151.9610900878906,11.08404541015625,112257.454170125,-0.1620330810546875,0.3402252197265625,0.3555450439453125,112257.429126125,1.325460314750671,0.6145084500312805,-0.7140374183654785,112257.438971125,435.0891723632812,-110.3044281005859,-321.3211975097656,112257.429126125,1.380347894305713,-2.651940852161915,-0.4773140027403016,1.327852010726929,0.6132821440696716,-0.7132554054260254,-0.01280525326728821,-0.1842790246009827,-0.06195330619812012,XArbitraryCorrectedZVertical,0.5559920692417485,-0.7634158236178636,0.3268057444719931,0.03559610707097827,-0.4177520573139191,0.4593950510025024,0.7838618159294128,-12.70928955078125,5.328483581542969,48.4150390625,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.793-04:00,268,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.783485,-14.61642456054688,8.198448181152344,47.44464111328125,138.6361389160156,150.8277893066406,11.08418083190918,112257.484224125,-0.3885345458984375,0.5242462158203125,0.67547607421875,112257.459179125,1.707761406898499,1.172905445098877,-0.3502157926559448,112257.469209125,433.4738464355469,-107.9941253662109,-322.0992736816406,112257.464188125,1.425555513875628,-2.598686904435326,-0.5152693100690892,1.805740356445312,1.260485529899597,-0.3147323131561279,0.2286458611488342,-0.1197833120822906,-0.4644774794578552,XArbitraryCorrectedZVertical,0.5575133943539562,-0.7494659403412844,0.3552595830404275,0.03564103174432379,-0.4495474398136139,0.4927692115306854,0.7450407743453979,-13.99075317382812,7.467323303222656,47.60516357421875,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.823-04:00,269,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.803721,-15.86282348632812,9.836288452148438,46.73309326171875,43.2449951171875,55.43664932250977,11.08426761627197,112257.514278125,-0.55511474609375,0.9013519287109375,0.846832275390625,112257.489233125,1.671762108802795,1.428608059883118,-0.175550788640976,112257.499447125,431.6410522460938,-105.7100372314453,-323.283203125,112257.499251125,1.471250079189151,-2.526318980980886,-0.5625110767282435,1.503928542137146,1.344999194145203,-0.1444930881261826,0.08355534076690674,0.1356179714202881,0.1895503401756287,XArbitraryCorrectedZVertical,0.5521028581953183,-0.7352397366389835,0.3913411970697833,0.03816965727891367,-0.488248884677887,0.5333120226860046,0.690790057182312,-16.46054077148438,10.50907897949219,46.354248046875,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.853-04:00,270,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.843574,-17.989501953125,12.44515991210938,45.12734985351562,42.73994445800781,54.93159866333008,11.08440113067627,112257.544332125,-0.379547119140625,0.9214935302734375,0.8013458251953125,112257.519287125,1.413856267929077,0.996737003326416,-0.1567347496747971,112257.529690125,430.1563110351562,-103.8245849609375,-324.5586853027344,112257.534314125,1.511162347730547,-2.467094558403295,-0.5997614406456615,1.396586060523987,0.8231412768363953,-0.002957733348011971,0.08690643310546875,0.3931349515914917,0.03343707323074341,XArbitraryCorrectedZVertical,0.5470584829294863,-0.723243754655591,0.4196767410265007,0.03894610848243898,-0.5155104994773865,0.5644455552101135,0.644709050655365,-17.989501953125,12.44515991210938,45.12734985351562,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.884-04:00,271,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.863661,-18.747802734375,13.72740173339844,44.4310302734375,41.82106781005859,54.01272201538086,11.08444786071777,112257.574386125,-0.41461181640625,0.7621002197265625,0.775970458984375,112257.549341125,1.178991556167603,0.6652789115905762,0.2251670658588409,112257.559928125,429.2666625976562,-101.9154357910156,-325.374755859375,112257.569377125,1.534135526635579,-2.431377118022613,-0.6363563014815314,0.9197264909744263,0.4483962953090668,0.4337324798107147,0.1379199624061584,0.2398068904876709,0.2482354640960693,XArbitraryCorrectedZVertical,0.5397549497791753,-0.7166382884899463,0.4403695895033805,0.03418452160531658,-0.5243791937828064,0.5942689180374146,0.6098116636276245,-19.14486694335938,14.80854034423828,44.17532348632812,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.914-04:00,272,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.90371,-19.24215698242188,15.58484649658203,43.65106201171875,39.78508377075195,51.97673797607422,11.08450794219971,112257.604440125,-0.365234375,0.635406494140625,0.7122039794921875,112257.579395125,0.8416656851768494,0.4540801346302032,0.4761463105678558,112257.590164125,429.0609130859375,-100.7327880859375,-325.9668273925781,112257.569377125,1.534135526635579,-2.431377118022613,-0.6363563014815314,0.9197264909744263,0.4483962953090668,0.4337324798107147,0.1379199624061584,0.2398068904876709,0.2482354640960693,XArbitraryCorrectedZVertical,0.5397549497791753,-0.7166382884899463,0.4403695895033805,0.03418452160531658,-0.5243791937828064,0.5942689180374146,0.6098116636276245,-19.14486694335938,14.80854034423828,44.17532348632812,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.944-04:00,273,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.923685,-19.47305297851562,16.46551513671875,43.23178100585938,39.06959915161133,51.26125335693359,11.08453273773193,112257.634492875,-0.37310791015625,0.582366943359375,0.6487884521484375,112257.609449125,0.6372345089912415,0.5445309281349182,0.6252534985542297,112257.620401125,428.6222534179688,-99.42295837402344,-326.7385864257812,112257.604440125,1.539902546205528,-2.410639397622688,-0.6689058258845948,0.655117392539978,0.5357131958007812,0.5868489742279053,0.1584822535514832,0.01527857780456543,0.1281129717826843,XArbitraryCorrectedZVertical,0.5298757553182815,-0.7150364394412946,0.455099456898891,0.02896661348897118,-0.5237166881561279,0.6201279759407043,0.5840908288955688,-19.39837646484375,15.99861907958984,43.5421142578125,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:20.974-04:00,274,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.963872,-20.01083374023438,18.10604858398438,42.25765991210938,37.86716079711914,50.05881500244141,11.08459186553955,112257.664546875,-0.4752197265625,0.61712646484375,0.6497650146484375,112257.639501875,0.5008900165557861,0.6289278864860535,0.8213095664978027,112257.650638875,428.2677612304688,-98.19203186035156,-327.2880859375,112257.639501875,1.533346842743814,-2.394295491625386,-0.7011246754829458,0.5032796859741211,0.6277003288269043,0.8220899105072021,0.1462308764457703,-0.06271052360534668,0.08828657865524292,XArbitraryCorrectedZVertical,0.5163099199377694,-0.7167112039612161,0.4681020335171426,0.02509196914301751,-0.519338846206665,0.6450774669647217,0.560501754283905,-19.86428833007812,17.63460540771484,42.42236328125,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.004-04:00,275,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158940.983901,-20.158203125,18.67995452880859,41.6153564453125,37.34978866577148,49.54144287109375,11.08462429046631,112257.694600875,-0.5265350341796875,0.6004638671875,0.536346435546875,112257.669555875,0.3667351305484772,0.6003683805465698,0.928876519203186,112257.680874875,428.1070251464844,-97.163330078125,-327.7965087890625,112257.674564875,1.516835965756177,-2.382730994749915,-0.7337145711455194,0.3655524551868439,0.5495733618736267,0.9476985335350037,0.01482748985290527,-0.04371756315231323,0.1117226481437683,XArbitraryCorrectedZVertical,0.4999047261855036,-0.7207990115815545,0.4796530247409607,0.02183798221623607,-0.5110431909561157,0.6696330308914185,0.5389118790626526,-20.158203125,18.67995452880859,41.6153564453125,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.038-04:00,276,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158941.023969,-20.06991577148438,20.07844543457031,40.90658569335938,35.86072540283203,48.0523796081543,11.08468723297119,112257.724654875,-0.6237945556640625,0.5464019775390625,0.5514984130859375,112257.699609875,0.4417044520378113,0.5102206468582153,0.9286866188049316,112257.711112875,428.3215637207031,-96.26060485839844,-328.6951904296875,112257.709627875,1.497755683008739,-2.377885856967723,-0.767211356764248,0.4244786202907562,0.5143845081329346,0.8932861089706421,-0.0826551616191864,-0.1447377800941467,0.05794996023178101,XArbitraryCorrectedZVertical,0.4837115180523971,-0.72525069196079,0.489650295115242,0.01665030950120852,-0.4978502690792084,0.694130539894104,0.5199307799339294,-20.06991577148438,20.07844543457031,40.90658569335938,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.064-04:00,277,1745158939.999752,40.31643431380874,-74.7584527141675,65.35001,0.1338561,1.027176,-1,-1,3,6.431086992877271,-9999,1745158941.043998,-20.25961303710938,20.84656524658203,40.58523559570312,35.09758758544922,47.28924179077148,11.08471965789795,112257.754708875,-0.61474609375,0.5600738525390625,0.5442047119140625,112257.729663875,0.4815991222858429,0.4673938155174255,0.8921419382095337,112257.741349875,427.9889831542969,-95.0675048828125,-329.1644287109375,112257.744690875,1.481923131365117,-2.372248377459915,-0.8009460511241761,0.5303819179534912,0.4656777381896973,0.9386816620826721,-0.1296136379241943,-0.1491367220878601,-0.009341835975646973,XArbitraryCorrectedZVertical,0.4682256340029337,-0.7285371764477127,0.499876335938757,0.0110439262817324,-0.4842016398906708,0.7180148959159851,0.5000033378601074,-20.32235717773438,21.25722503662109,40.39169311523438,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.094-04:00,278,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.091943,-20.17526245117188,22.28099822998047,39.69598388671875,33.03670501708984,45.22835922241211,11.08479022979736,112257.784761875,-0.654022216796875,0.583038330078125,0.5678253173828125,112257.759717875,0.4948390424251556,0.3489569127559662,1.012675285339355,112257.771586875,428.213623046875,-94.06434631347656,-329.8050537109375,112257.779753875,1.461328110540292,-2.374718469058767,-0.8382700399717079,0.4354324638843536,0.2621596455574036,1.090353727340698,-0.1448950469493866,-0.1738614439964294,0.0644189715385437,XArbitraryCorrectedZVertical,0.451945016161826,-0.7324776656752275,0.5091319334835726,0.002620028946587288,-0.4640375077724457,0.7434872984886169,0.4815556704998016,-19.98489379882812,22.77227020263672,39.56829833984375,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112253.999769,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.124-04:00,279,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.10414,-19.83233642578125,23.16057586669922,39.37698364257812,31.71149063110352,43.90314483642578,11.08482551574707,112257.814815875,-0.65191650390625,0.700927734375,0.3825836181640625,112257.789770875,0.3813894391059875,0.1523682326078415,1.097344875335693,112257.801824875,428.9643859863281,-92.96994018554688,-330.4606628417969,112257.779753875,1.461328110540292,-2.374718469058767,-0.8382700399717079,0.4354324638843536,0.2621596455574036,1.090353727340698,-0.1448950469493866,-0.1738614439964294,0.0644189715385437,XArbitraryCorrectedZVertical,0.451945016161826,-0.7324776656752275,0.5091319334835726,0.002620028946587288,-0.4640375077724457,0.7434872984886169,0.4815556704998016,-19.98489379882812,22.77227020263672,39.56829833984375,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.160-04:00,280,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.144138,-19.00247192382812,24.63780975341797,38.67352294921875,28.57434844970703,40.7660026550293,11.08489418029785,112257.844869875,-0.580902099609375,0.79205322265625,0.53302001953125,112257.819824875,0.611039936542511,0.1255720406770706,1.058179140090942,112257.832056875,429.434326171875,-91.72018432617188,-330.8639526367188,112257.814815875,1.435764454526638,-2.388275712708355,-0.8764834436696061,0.6002711057662964,0.1470626145601273,1.077299356460571,-0.214214414358139,-0.06756585836410522,-0.08414375782012939,XArbitraryCorrectedZVertical,0.4363142248989784,-0.7368809370092321,0.5162949626022048,-0.008706693507035084,-0.437702089548111,0.7684935331344604,0.46672722697258,-19.403564453125,23.78131103515625,38.89663696289062,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.184-04:00,281,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.164159,-18.38739013671875,25.44456481933594,38.23776245117188,26.65073394775391,38.84238815307617,11.08492374420166,112257.874923875,-0.544647216796875,0.7570953369140625,0.5089874267578125,112257.849878875,0.6296772956848145,-0.169866532087326,1.036139607429504,112257.862293875,430.4140625,-90.39253234863281,-331.2398681640625,112257.849878875,1.415555550475661,-2.404135353828043,-0.9169374143542787,0.6320647001266479,-0.1710954904556274,1.036918163299561,-0.1719073951244354,-0.001689374446868896,0.08280226588249207,XArbitraryCorrectedZVertical,0.4226183725622462,-0.7392580876074929,0.5238036137839773,-0.02282248159993544,-0.4089946448802948,0.7937425374984741,0.450217604637146,-18.75027465820312,25.10377502441406,38.53762817382812,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.214-04:00,282,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.204295,-17.13238525390625,27.01682281494141,37.856689453125,22.79285049438477,34.98450469970703,11.0849723815918,112257.904977875,-0.45867919921875,0.7526702880859375,0.48919677734375,112257.879932875,0.636225163936615,-0.1884484738111496,0.9564127922058105,112257.892531875,431.2939147949219,-89.3665771484375,-331.5894165039062,112257.884941875,1.395494673802702,-2.426532516664768,-0.9569427251068229,0.6398226618766785,-0.1789413839578629,0.9508792161941528,-0.1254673898220062,-0.07697123289108276,0.03482967615127563,XArbitraryCorrectedZVertical,0.4108022605612288,-0.740746316049228,0.5301046402465585,-0.03905554890079593,-0.377675861120224,0.8174343109130859,0.4349271953105927,-17.38104248046875,26.73138427734375,37.79165649414062,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.244-04:00,283,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.224311,-16.53591918945312,27.74262237548828,37.32986450195312,21.0878791809082,33.27953338623047,11.08499431610107,112257.935031875,-0.3668365478515625,0.8223724365234375,0.482666015625,112257.909986875,0.5520328283309937,-0.1584807187318802,0.8867636322975159,112257.922766875,432.341796875,-88.25347900390625,-332.2249755859375,112257.920004875,1.375187518019453,-2.448851975105137,-0.9930454333052126,0.5273876786231995,-0.147833526134491,0.8733445405960083,-0.06983271241188049,-0.06048673391342163,0.02989456057548523,XArbitraryCorrectedZVertical,0.3999229340490776,-0.7417472639172417,0.5357113275853066,-0.05372069320876018,-0.3487921357154846,0.8376930952072144,0.4202547073364258,-16.53591918945312,27.74262237548828,37.32986450195312,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.279-04:00,284,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.264398,-15.09442138671875,29.01077270507812,37.04360961914062,17.84697723388672,30.03863334655762,11.08503437042236,112257.965084875,-0.3728179931640625,0.8529052734375,0.4213714599609375,112257.940040875,0.4694308638572693,-0.2222330719232559,0.8763102293014526,112257.953000875,433.3729858398438,-87.36381530761719,-332.4548950195312,112257.955066875,1.349322020722147,-2.476954254830399,-1.025456489094118,0.4433105885982513,-0.1735318601131439,0.8785191774368286,-0.04036447405815125,-0.005372405052185059,0.02725079655647278,XArbitraryCorrectedZVertical,0.3895545287556264,-0.7432329225399067,0.5396993797924701,-0.06764953919149561,-0.3199259340763092,0.8549510836601257,0.4082958102226257,-15.09442138671875,29.01077270507812,37.04360961914062,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.304-04:00,285,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.284352,-14.490966796875,29.75633239746094,36.45693969726562,16.27571868896484,28.46737289428711,11.08505249023438,112257.995138875,-0.3565521240234375,0.797088623046875,0.3502349853515625,112257.970093875,0.4720743298530579,-0.1976113468408585,0.8783448934555054,112257.983236875,434.4246826171875,-86.29055786132812,-333.1990966796875,112257.990129875,1.320566881954365,-2.508300964190293,-1.057672043701404,0.5516586899757385,-0.20506951212883,0.8695773482322693,-0.07979929447174072,-0.05403047800064087,-0.03724855184555054,XArbitraryCorrectedZVertical,0.3791475540449711,-0.7443796816830894,0.5435688174359851,-0.08172528012617578,-0.2905162870883942,0.8712150454521179,0.3957079648971558,-14.06893920898438,30.08074188232422,36.32498168945312,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
2025-04-20T10:22:21.334-04:00,286,1745158940.99974,40.31642819620984,-74.75844028437447,65.47391,0.9275849,1.264331,136.3891281318713,109.9101070684669,3,6.407268706912656,-9999,1745158941.324489,-13.3634033203125,30.95233154296875,36.4736328125,13.15461254119873,25.34626770019531,11.08509349822998,112258.025192875,-0.218597412109375,0.852447509765625,0.4764404296875,112258.000147875,0.5917349457740784,-0.1520382612943649,0.8475134372711182,112258.013473875,434.9867553710938,-85.42768859863281,-333.0578002929688,112257.990129875,1.320566881954365,-2.508300964190293,-1.057672043701404,0.5516586899757385,-0.20506951212883,0.8695773482322693,-0.07979929447174072,-0.05403047800064087,-0.03724855184555054,XArbitraryCorrectedZVertical,0.3791475540449711,-0.7443796816830894,0.5435688174359851,-0.08172528012617578,-0.2905162870883942,0.8712150454521179,0.3957079648971558,-14.06893920898438,30.08074188232422,36.32498168945312,-1,2,112253.436992625,unknown,2,2025-04-20T10:22:16.750-04:00,null,0,0,0,0,0,0,0,null,112255.059866,0,-0.702858,101.7061,1745158932.803586,0.0.0.0,100.94.214.186,my_iOS_device,0,5,1745158932.768089,1,0.6,0
